TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,LoginAttempts,TransactionDuration,AccountBalance,CustomerAge,CustomerOccupation,withdrawal_ratio,transaction_hour,fraud_gmm,isolation_fraud,fraud_either,fraud_both
TX001692,AC00318,207.71,2023-11-16 17:48:55,Credit,Kansas City,D000377,M066,Online,1,63,570.1,25,Student,0.36433958954569373,17,0,0,0,0
TX000421,AC00318,946.94,2023-12-11 17:19:07,Debit,Charlotte,D000019,M018,Branch,1,251,5579.11,53,Retired,0.16972958052449227,17,0,0,0,0
TX000067,AC00319,298.42,2023-04-25 16:11:24,Debit,Indianapolis,D000435,M005,Branch,1,225,3014.75,56,Retired,0.09898664897586865,16,0,0,0,0
TX001788,AC00319,253.46,2023-05-22 16:27:35,Debit,Memphis,D000057,M046,ATM,1,60,1338.95,45,Engineer,0.18929758392770454,16,0,0,0,0
TX000264,AC00319,512.81,2023-07-19 16:57:01,Debit,Sacramento,D000611,M004,Branch,1,30,6994.34,79,Retired,0.07331785415064179,16,0,0,0,0
TX000825,AC00319,60.99,2023-08-01 17:14:17,Debit,Oklahoma City,D000651,M037,Branch,1,58,7281.46,34,Engineer,0.008376067437024992,17,0,0,0,0
TX000814,AC00319,542.75,2023-12-07 18:28:50,Credit,Nashville,D000641,M045,Branch,1,63,2224.08,70,Retired,0.24403348800402863,18,0,0,0,0
TX001714,AC00320,100.68,2023-01-12 16:44:29,Debit,Memphis,D000484,M022,Online,1,139,1123.75,63,Retired,0.0895928809788654,16,0,0,0,0
TX002462,AC00320,337.99,2023-03-02 16:41:57,Debit,Colorado Springs,D000420,M069,ATM,1,115,9038.63,70,Doctor,0.037393941338455056,16,0,0,0,0
TX000936,AC00320,20.64,2023-04-20 16:01:05,Debit,Charlotte,D000063,M079,Branch,1,59,949.38,22,Student,0.021740504329141125,16,0,0,0,0
TX001883,AC00320,182.29,2023-05-10 16:55:57,Debit,San Diego,D000193,M032,Online,1,123,522.39,54,Doctor,0.34895384674285496,16,0,0,0,0
TX000130,AC00320,1036.66,2023-07-11 16:39:53,Debit,San Antonio,D000015,M062,Branch,1,144,5541.57,58,Doctor,0.18706972933663207,16,0,0,0,0
TX000186,AC00321,399.21,2023-01-30 16:15:49,Debit,Portland,D000301,M062,ATM,1,109,3210.39,59,Engineer,0.12434937811293954,16,0,0,0,0
TX000854,AC00321,59.51,2023-04-04 16:12:25,Credit,Dallas,D000263,M086,Online,1,55,9955.88,36,Doctor,0.005977372165996376,16,0,0,0,0
TX002495,AC00322,433.9,2023-03-10 17:38:58,Debit,Albuquerque,D000295,M013,Online,1,37,9013.1,65,Doctor,0.04814103915412011,17,0,0,0,0
TX002509,AC00322,251.54,2023-03-22 17:36:48,Debit,Tucson,D000410,M029,Branch,1,177,254.75,48,Doctor,0.9873994111874387,17,0,0,0,0
TX000555,AC00322,43.73,2023-04-03 16:43:29,Debit,Omaha,D000631,M011,ATM,1,145,9929.43,34,Doctor,0.00440407958966426,16,0,0,0,0
TX002294,AC00322,141.37,2023-07-21 16:54:10,Debit,Denver,D000119,M026,Online,1,77,1019.77,46,Engineer,0.13862929876344668,16,0,0,0,0
TX000372,AC00322,132.84,2023-08-21 16:28:17,Debit,Oklahoma City,D000244,M060,ATM,1,143,822.73,21,Student,0.16146244819077948,16,0,0,0,0
TX002323,AC00322,802.89,2023-08-28 18:32:00,Debit,Chicago,D000050,M037,ATM,1,175,1973.63,19,Student,0.4068087736809837,18,0,0,0,0
TX000387,AC00322,74.42,2023-11-23 17:23:16,Debit,El Paso,D000273,M003,Online,1,68,6264.21,49,Engineer,0.011880189201830718,17,0,0,0,0
TX001263,AC00322,440.03,2023-11-29 16:11:50,Debit,San Jose,D000569,M099,Online,1,88,1490.44,49,Engineer,0.29523496417165396,16,0,0,0,0
TX001679,AC00322,745.95,2023-12-15 16:38:43,Debit,Memphis,D000688,M028,ATM,1,127,13264.14,58,Doctor,0.05623809760753431,16,0,0,0,0
TX000784,AC00323,265.94,2023-06-05 16:11:07,Debit,Boston,D000581,M085,Online,1,132,6781.3,54,Engineer,0.03921666937017976,16,0,0,0,0
TX001019,AC00323,150.03,2023-07-10 16:17:21,Debit,Columbus,D000325,M059,ATM,1,176,7491.42,73,Retired,0.020026910785939114,16,0,0,0,0
TX001525,AC00323,43.88,2023-11-13 17:43:37,Credit,Seattle,D000349,M038,Online,1,251,1644.09,26,Student,0.026689536460899346,17,0,0,0,0
TX000671,AC00323,820.15,2023-12-18 16:33:01,Debit,Kansas City,D000281,M093,Branch,1,181,8802.97,47,Doctor,0.09316741963223776,16,0,0,0,0
TX000771,AC00324,158.41,2023-02-09 16:28:58,Debit,Sacramento,D000122,M013,Branch,1,16,1512.16,28,Student,0.10475743307586498,16,0,0,0,0
TX001538,AC00324,209.02,2023-03-03 17:08:36,Debit,El Paso,D000599,M008,ATM,1,74,187.9,21,Student,1.112400212879191,17,0,0,0,0
TX001625,AC00324,410.49,2023-07-25 16:47:16,Credit,Atlanta,D000364,M071,Branch,1,134,1843.57,25,Student,0.22266038175930397,16,0,0,0,0
TX002260,AC00324,0.45,2023-07-26 17:29:24,Debit,Kansas City,D000334,M078,Branch,1,172,8670.23,34,Engineer,5.190173732415403e-05,17,0,0,0,0
TX002184,AC00324,255.32,2023-09-13 16:14:04,Debit,Baltimore,D000652,M018,ATM,1,27,6290.62,80,Retired,0.04058741427713008,16,0,0,0,0
TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,San Antonio,D000074,M072,Branch,1,73,1824.19,22,Student,0.2405231911149606,16,0,0,0,0
TX000064,AC00325,601.4,2023-05-30 17:43:25,Credit,Philadelphia,D000548,M001,Branch,1,104,8458.29,56,Engineer,0.07110184209810728,17,0,0,0,0
TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,M042,Branch,3,167,3304.02,31,Engineer,0.12216330409622218,16,0,1,1,0
TX000500,AC00325,157.97,2023-06-21 16:00:51,Debit,Philadelphia,D000635,M009,Branch,1,140,5529.92,48,Doctor,0.028566416874023493,16,0,0,0,0
TX002451,AC00325,56.52,2023-12-04 16:08:59,Debit,Omaha,D000146,M077,ATM,1,152,6911.2,42,Engineer,0.008178029864567659,16,0,0,0,0
TX002349,AC00326,432.18,2023-05-19 16:31:11,Debit,Las Vegas,D000023,M008,Branch,1,162,678.83,18,Student,0.6366542433304362,16,0,0,0,0
TX000745,AC00326,348.64,2023-06-09 17:12:09,Debit,San Jose,D000221,M098,Online,1,128,3274.96,57,Retired,0.10645626206121601,17,0,0,0,0
TX001251,AC00326,80.96,2023-09-27 17:47:10,Credit,Jacksonville,D000179,M078,Online,1,97,959.94,19,Student,0.08433860449611433,17,0,0,0,0
TX000498,AC00326,322.96,2023-11-27 16:21:20,Credit,Philadelphia,D000275,M033,Branch,1,168,2401.59,76,Retired,0.13447757527304827,16,0,0,0,0
TX000395,AC00326,6.3,2023-12-14 18:52:54,Debit,Columbus,D000539,M017,Branch,5,283,7697.68,80,Retired,0.0008184284095987362,18,0,1,1,0
TX000858,AC00327,11.81,2023-02-27 16:07:38,Debit,Phoenix,D000295,M072,ATM,1,131,320.25,21,Student,0.036877439500390324,16,0,0,0,0
TX000369,AC00327,283.81,2023-03-09 16:31:54,Debit,San Diego,D000364,M046,Branch,1,29,1519.35,28,Student,0.18679698555303256,16,0,0,0,0
TX002364,AC00327,21.9,2023-04-10 17:04:28,Debit,Phoenix,D000216,M084,ATM,1,30,1052.27,28,Student,0.020812148973172285,17,0,0,0,0
TX000507,AC00327,493.42,2023-06-14 17:21:32,Debit,Baltimore,D000474,M039,Branch,1,111,2232.84,39,Engineer,0.22098314254492035,17,0,0,0,0
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,M066,Online,1,109,8611.17,50,Doctor,0.142315155780225,16,0,0,0,0
TX001779,AC00327,720.89,2023-12-18 17:10:48,Debit,Indianapolis,D000496,M008,ATM,1,120,447.06,27,Student,1.6125128618082583,17,0,1,1,0
TX001936,AC00328,378.68,2023-01-06 17:23:59,Debit,Fort Worth,D000653,M095,ATM,1,239,7627.04,60,Doctor,0.049649667498793765,17,0,0,0,0
TX000681,AC00328,139.72,2023-01-16 17:53:00,Debit,Memphis,D000516,M033,Branch,1,201,5058.83,49,Engineer,0.0276190344407699,17,0,0,0,0
TX002324,AC00328,193.16,2023-04-06 16:41:31,Debit,Charlotte,D000295,M100,ATM,1,109,2304.56,64,Retired,0.08381643350574514,16,0,0,0,0
TX001105,AC00328,3.8,2023-08-01 16:13:25,Debit,Charlotte,D000286,M057,Online,1,174,5766.96,65,Doctor,0.0006589260199481182,16,0,0,0,0
TX001232,AC00328,38.37,2023-09-01 16:07:38,Debit,San Antonio,D000228,M003,ATM,1,135,8647.04,63,Doctor,0.004437356598327288,16,0,0,0,0
TX000930,AC00329,0.86,2023-02-13 17:49:27,Debit,Colorado Springs,D000082,M050,ATM,1,139,1357.22,25,Student,0.0006336481926290505,17,0,0,0,0
TX001012,AC00329,215.8,2023-05-18 16:03:58,Credit,Jacksonville,D000273,M073,Branch,1,66,3656.62,51,Retired,0.05901624997948926,16,0,0,0,0
TX001273,AC00329,30.52,2023-05-19 17:19:00,Debit,Jacksonville,D000526,M005,Branch,1,122,12327.74,62,Doctor,0.0024757173658756593,17,0,0,0,0
TX000485,AC00329,539.35,2023-05-22 17:34:50,Debit,Milwaukee,D000051,M002,ATM,1,127,3919.44,55,Retired,0.13760894413487643,17,0,0,0,0
TX001324,AC00329,247.58,2023-05-29 18:40:32,Debit,San Antonio,D000112,M068,ATM,1,152,778.74,39,Engineer,0.31792382566710325,18,0,0,0,0
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,D000433,M045,Online,1,292,7320.61,72,Retired,0.03544649967693949,16,0,0,0,0
TX000765,AC00329,542.72,2023-09-04 18:37:57,Credit,Indianapolis,D000573,M100,Branch,1,92,6011.8,43,Doctor,0.09027579094447587,18,0,0,0,0
TX000381,AC00329,112.05,2023-10-26 16:16:12,Credit,Phoenix,D000156,M078,ATM,1,159,1122.88,26,Student,0.09978804502707322,16,0,0,0,0
TX002246,AC00329,36.25,2023-11-27 18:28:57,Debit,Tucson,D000284,M059,Branch,1,76,193.06,52,Doctor,0.18776546151455506,18,0,0,0,0
TX001088,AC00330,386.97,2023-01-31 16:51:55,Debit,Raleigh,D000324,M098,Branch,1,137,1876.35,58,Retired,0.20623551043248864,16,0,0,0,0
TX001257,AC00330,295.18,2023-05-09 17:54:39,Credit,Dallas,D000126,M100,Branch,1,31,12961.53,66,Doctor,0.022773546024273367,17,0,0,0,0
TX000688,AC00330,42.42,2023-06-01 17:19:57,Debit,Sacramento,D000068,M042,Online,1,102,490.57,21,Student,0.08647084004321504,17,0,0,0,0
TX002215,AC00330,142.1,2023-06-08 17:08:06,Credit,San Francisco,D000244,M056,Online,1,109,1545.64,18,Student,0.09193602650034936,17,0,0,0,0
TX001143,AC00331,568.88,2023-02-10 16:28:47,Debit,Nashville,D000321,M076,Branch,1,105,1307.86,19,Student,0.4349701038337437,16,0,0,0,0
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,D000148,M013,ATM,1,109,1585.98,22,Student,0.17771346423031817,17,0,0,0,0
TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Louisville,D000135,M011,Branch,4,275,6027.49,29,Engineer,0.009675669308451778,16,0,1,1,0
TX000359,AC00331,166.13,2023-09-06 17:01:50,Debit,Omaha,D000473,M013,ATM,1,227,11822.53,68,Doctor,0.014051983797038365,17,0,0,0,0
TX001078,AC00331,1045.45,2023-10-30 16:45:47,Debit,Baltimore,D000547,M036,Online,1,150,563.46,19,Student,1.8554112093138821,16,0,1,1,0
TX001618,AC00331,64.01,2023-10-30 18:14:15,Credit,Philadelphia,D000051,M061,Branch,1,240,1225.69,19,Student,0.05222364545684472,18,0,0,0,0
TX002310,AC00331,146.67,2023-10-31 16:05:00,Debit,Albuquerque,D000534,M025,Online,1,273,1569.75,20,Student,0.09343526039178213,16,0,0,0,0
TX000337,AC00332,98.53,2023-01-16 16:31:48,Debit,Denver,D000684,M085,Branch,1,166,3564.8,69,Retired,0.027639699281867144,16,0,0,0,0
TX002230,AC00332,424.47,2023-02-27 16:05:35,Debit,Oklahoma City,D000419,M050,Online,1,116,5491.55,22,Student,0.07729511704345768,16,0,0,0,0
TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Austin,D000301,M051,Branch,1,129,6505.98,73,Retired,0.06628056034602013,16,0,0,0,0
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,D000606,M010,Online,2,162,1309.95,53,Retired,0.38648803389442343,17,0,1,1,0
TX001681,AC00332,93.63,2023-08-21 18:11:41,Debit,New York,D000532,M096,ATM,1,141,9873.62,29,Engineer,0.009482844184807597,18,0,0,0,0
TX001092,AC00332,233.71,2023-10-03 17:06:56,Debit,Louisville,D000476,M073,Branch,1,11,6095.5,63,Doctor,0.038341399392994836,17,0,0,0,0
TX000367,AC00332,124.35,2023-12-08 16:39:15,Debit,Oklahoma City,D000082,M015,ATM,1,90,3319.76,72,Retired,0.0374575270501482,16,0,0,0,0
TX001079,AC00332,447.42,2023-12-18 16:32:56,Debit,Charlotte,D000279,M056,Online,1,65,6133.22,32,Engineer,0.07295026103743221,16,0,0,0,0
TX000423,AC00333,119.11,2023-06-30 16:31:46,Debit,Detroit,D000078,M070,ATM,1,131,7998.25,57,Engineer,0.014892007626668334,16,0,0,0,0
TX000149,AC00333,415.5,2023-07-28 16:29:23,Debit,Memphis,D000330,M077,ATM,1,141,10113.66,66,Doctor,0.0410830500530965,16,0,0,0,0
TX001732,AC00333,1.93,2023-10-19 18:06:08,Debit,Chicago,D000297,M030,Branch,5,175,5684.09,47,Doctor,0.00033954423663242486,18,0,1,1,0
TX001630,AC00334,378.2,2023-01-09 17:12:40,Debit,Mesa,D000588,M008,Branch,1,167,7372.81,40,Engineer,0.051296588410660246,17,0,0,0,0
TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,M001,ATM,1,224,5803.89,68,Doctor,0.050376557791412306,16,0,0,0,0
TX001228,AC00334,178.43,2023-12-26 18:13:56,Debit,Baltimore,D000158,M041,Branch,1,136,1214.93,26,Student,0.14686442840328248,18,0,0,0,0
TX001352,AC00335,315.94,2023-02-27 17:06:57,Credit,Raleigh,D000625,M024,Branch,1,172,7719.71,49,Doctor,0.04092640785728997,17,0,0,0,0
TX001672,AC00335,27.25,2023-03-20 16:02:51,Credit,Kansas City,D000335,M082,Branch,1,92,5365.2,63,Retired,0.0050790278088421684,16,0,0,0,0
TX000115,AC00336,327.86,2023-02-10 16:52:48,Debit,Fresno,D000655,M051,Online,1,104,480.16,40,Engineer,0.6828140619793402,16,0,0,0,0
TX000982,AC00336,460.09,2023-03-06 17:05:25,Credit,Fresno,D000033,M081,Online,3,146,6990.64,35,Doctor,0.06581514711099412,17,0,1,1,0
TX001903,AC00336,1168.26,2023-06-12 16:25:21,Credit,Philadelphia,D000697,M005,Online,1,37,1385.74,73,Retired,0.8430585824180582,16,0,0,0,0
TX000916,AC00336,170.26,2023-09-25 16:58:25,Debit,Chicago,D000445,M053,ATM,1,265,1969.48,27,Student,0.08644921502122387,16,0,0,0,0
TX001843,AC00337,878.63,2023-04-06 16:59:33,Debit,Columbus,D000636,M080,ATM,1,139,4954.37,60,Engineer,0.1773444454088007,16,0,0,0,0
TX002229,AC00337,453.09,2023-06-05 16:24:22,Debit,San Jose,D000149,M088,Branch,1,97,6708.65,48,Doctor,0.0675381783220171,16,0,0,0,0
TX001021,AC00337,309.56,2023-06-05 17:29:48,Debit,Charlotte,D000591,M094,Online,1,147,972.04,58,Doctor,0.3184642607300111,17,0,0,0,0
TX001934,AC00337,742.26,2023-06-20 17:04:02,Debit,San Diego,D000678,M056,Online,1,36,7868.19,27,Engineer,0.09433681698077957,17,0,0,0,0
TX002325,AC00337,541.52,2023-06-28 17:47:15,Credit,Indianapolis,D000336,M094,Branch,1,161,6087.24,48,Engineer,0.08895985701237343,17,0,0,0,0
TX001609,AC00337,96.25,2023-07-27 16:01:41,Debit,Houston,D000359,M040,Online,1,171,7996.7,61,Retired,0.012036214938662198,16,0,0,0,0
TX000248,AC00337,492.06,2023-10-19 16:14:15,Debit,Fresno,D000411,M012,Online,1,74,857.9,23,Student,0.5735633523720713,16,0,0,0,0
TX001030,AC00337,880.04,2023-10-30 18:58:42,Debit,Sacramento,D000057,M093,ATM,1,29,261.97,25,Student,3.359315952208268,18,0,1,1,0
TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Omaha,D000386,M035,Online,1,147,2150.38,57,Retired,0.3377356560235865,17,0,0,0,0
TX001901,AC00338,52.87,2023-03-31 17:25:22,Debit,Indianapolis,D000053,M055,Branch,1,70,960.96,24,Student,0.05501789876789876,17,0,0,0,0
TX000266,AC00338,12.82,2023-04-05 18:37:10,Debit,Fort Worth,D000482,M055,ATM,1,156,9045.19,44,Engineer,0.001417327883659713,18,0,0,0,0
TX001487,AC00338,256.66,2023-07-17 17:08:03,Credit,Raleigh,D000377,M045,Online,1,137,1794.5,54,Retired,0.1430259125104486,17,0,0,0,0
TX001789,AC00338,1612.37,2023-07-24 17:46:13,Debit,Los Angeles,D000025,M078,ATM,1,173,3910.59,65,Retired,0.4123086286212566,17,0,0,0,0
TX001366,AC00338,91.32,2023-11-10 16:43:45,Debit,Milwaukee,D000353,M056,Branch,1,77,2618.1,58,Engineer,0.03488025667468775,16,0,0,0,0
TX001385,AC00338,153.08,2023-11-27 16:57:08,Debit,Omaha,D000637,M057,ATM,1,201,1292.21,24,Student,0.11846371719766911,16,0,0,0,0
TX001192,AC00339,499.48,2023-01-17 16:57:06,Debit,Charlotte,D000242,M012,ATM,1,133,1242.62,24,Student,0.40195715504337615,16,0,0,0,0
TX002299,AC00339,675.49,2023-03-15 16:16:53,Debit,Charlotte,D000420,M065,ATM,1,159,1893.0,61,Retired,0.35683571051241414,16,0,0,0,0
TX000529,AC00339,42.55,2023-03-31 18:57:11,Debit,Seattle,D000034,M013,Branch,1,29,7341.43,53,Engineer,0.005795873555969341,18,0,0,0,0
TX000999,AC00339,17.95,2023-06-05 17:22:19,Credit,Sacramento,D000411,M027,Branch,1,135,12344.9,64,Doctor,0.0014540417500344272,17,0,0,0,0
TX000210,AC00339,321.79,2023-08-07 17:30:33,Credit,Raleigh,D000537,M056,ATM,1,61,5959.2,63,Retired,0.053998858907235874,17,0,0,0,0
TX000991,AC00339,212.14,2023-08-14 17:28:37,Debit,Austin,D000269,M047,Branch,1,105,7225.06,72,Retired,0.02936169388212693,17,0,0,0,0
TX000792,AC00339,64.5,2023-08-17 18:32:19,Debit,Denver,D000076,M062,ATM,1,230,1351.24,74,Retired,0.04773393327610195,18,0,0,0,0
TX000821,AC00339,383.69,2023-10-31 17:06:08,Debit,Colorado Springs,D000133,M064,Online,1,285,8371.11,54,Engineer,0.04583502068423423,17,0,0,0,0
TX001809,AC00339,291.09,2023-11-20 18:53:47,Debit,El Paso,D000588,M019,Branch,1,73,6312.79,48,Engineer,0.046111148953157,18,0,0,0,0
TX002424,AC00340,332.06,2023-06-21 16:38:54,Debit,Seattle,D000365,M086,ATM,4,221,11826.52,29,Doctor,0.02807757480645194,16,0,1,1,0
TX000354,AC00340,432.63,2023-06-30 17:10:38,Debit,Colorado Springs,D000469,M024,ATM,1,137,13648.36,29,Doctor,0.03169831393661949,17,0,0,0,0
TX000125,AC00340,5.04,2023-11-27 16:38:34,Debit,Washington,D000021,M001,ATM,1,41,5558.36,56,Retired,0.0009067422764988235,16,0,0,0,0
TX001432,AC00341,172.29,2023-01-30 17:22:39,Debit,El Paso,D000474,M034,ATM,1,283,8700.8,36,Engineer,0.01980162743655756,17,0,0,0,0
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,D000574,M042,ATM,1,33,10658.88,56,Doctor,0.001635256237053049,16,0,0,0,0
TX000384,AC00341,96.54,2023-03-13 17:26:17,Debit,New York,D000387,M020,Branch,1,95,7182.22,58,Retired,0.013441526436115854,17,0,0,0,0
TX001503,AC00341,33.63,2023-11-03 16:50:08,Debit,Columbus,D000556,M024,Online,1,76,4324.4,63,Retired,0.007776801405975396,16,0,0,0,0
TX001786,AC00341,184.56,2023-11-30 16:07:36,Debit,Virginia Beach,D000434,M058,Online,1,93,1549.27,21,Student,0.11912707275039212,16,0,0,0,0
TX000790,AC00342,92.36,2023-03-27 16:48:34,Debit,Dallas,D000598,M092,ATM,1,144,6353.14,29,Engineer,0.014537693172195165,16,0,0,0,0
TX002384,AC00342,331.38,2023-05-30 17:13:38,Debit,Miami,D000621,M051,ATM,1,122,844.55,42,Engineer,0.3923746373808537,17,0,0,0,0
TX001174,AC00342,205.65,2023-07-13 16:44:25,Debit,Houston,D000105,M080,Branch,1,144,3582.16,62,Retired,0.05740949594657972,16,0,0,0,0
TX001344,AC00344,46.11,2023-03-27 17:07:20,Debit,San Francisco,D000184,M048,Online,1,233,5225.73,33,Doctor,0.008823647605214965,17,0,0,0,0
TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,M084,ATM,1,241,6987.4,44,Doctor,0.10255889171938061,16,0,0,0,0
TX001540,AC00344,175.02,2023-04-10 16:23:53,Debit,Phoenix,D000609,M092,Online,1,71,1493.88,28,Student,0.11715800465900876,16,0,0,0,0
TX001673,AC00344,1353.93,2023-11-15 17:32:11,Debit,El Paso,D000681,M073,Branch,1,171,7858.41,26,Engineer,0.17229057786498797,17,0,0,0,0
TX000234,AC00345,91.48,2023-01-23 16:50:31,Debit,Fort Worth,D000295,M081,ATM,1,141,14942.78,51,Doctor,0.006122020132799921,16,0,0,0,0
TX001001,AC00345,16.73,2023-02-22 17:39:54,Debit,Houston,D000411,M073,Online,1,48,2202.62,45,Engineer,0.007595499904658997,17,0,0,0,0
TX001512,AC00345,288.43,2023-05-08 16:37:53,Debit,Phoenix,D000136,M075,Branch,1,72,4577.09,66,Retired,0.06301602109637346,16,0,0,0,0
TX002393,AC00345,429.25,2023-06-12 16:26:36,Debit,Seattle,D000199,M090,Online,1,107,5019.68,29,Engineer,0.08551341918209925,16,0,0,0,0
TX000577,AC00345,104.79,2023-08-07 16:06:32,Debit,Denver,D000531,M039,ATM,1,223,1352.19,70,Doctor,0.07749650566858209,16,0,0,0,0
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,M030,Online,1,169,4826.88,36,Engineer,0.18417901418721824,17,0,0,0,0
TX001111,AC00345,390.77,2023-10-30 16:02:32,Debit,Portland,D000548,M045,Online,1,34,5500.56,44,Doctor,0.07104185755632153,16,0,0,0,0
TX000522,AC00345,534.62,2023-12-05 17:51:28,Debit,Oklahoma City,D000354,M007,Online,1,45,13793.53,55,Doctor,0.038758751385613396,17,0,0,0,0
TX001077,AC00345,82.17,2023-12-18 18:25:05,Debit,Fort Worth,D000669,M096,Branch,1,21,1913.06,28,Student,0.04295212904979457,18,0,0,0,0
TX001435,AC00346,180.46,2023-03-13 16:26:30,Debit,Fresno,D000456,M001,ATM,1,34,831.75,25,Student,0.21696423204087767,16,0,0,0,0
TX001198,AC00347,235.21,2023-10-16 16:44:52,Debit,Boston,D000300,M007,Branch,1,74,5946.61,67,Doctor,0.03955362803345099,16,0,0,0,0
TX001915,AC00347,137.84,2023-11-13 16:03:01,Debit,Omaha,D000553,M069,ATM,1,83,1000.35,27,Student,0.13779177287949218,16,0,0,0,0
TX002483,AC00347,411.47,2023-12-25 16:25:42,Debit,Fort Worth,D000110,M080,ATM,1,120,796.63,26,Student,0.5165133123281825,16,0,0,0,0
TX000097,AC00348,858.63,2023-04-18 17:27:23,Credit,San Francisco,D000019,M002,Branch,1,185,1872.96,27,Student,0.4584347770374167,17,0,0,0,0
TX001767,AC00348,46.96,2023-06-30 16:44:37,Debit,Las Vegas,D000286,M070,Online,1,12,2028.92,46,Engineer,0.02314531869171776,16,0,0,0,0
TX000837,AC00348,474.05,2023-08-10 18:30:37,Debit,San Jose,D000643,M031,ATM,1,214,1484.31,57,Retired,0.3193739852187212,18,0,0,0,0
TX001057,AC00348,65.32,2023-11-02 16:15:50,Debit,Mesa,D000684,M094,ATM,1,54,9165.02,28,Student,0.007127098467870227,16,0,0,0,0
TX000355,AC00349,131.43,2023-02-01 18:47:20,Debit,Charlotte,D000391,M053,Online,1,65,1337.5,43,Doctor,0.09826542056074766,18,0,0,0,0
TX002256,AC00349,232.35,2023-05-12 16:14:22,Credit,Atlanta,D000438,M048,Branch,1,153,4186.25,33,Engineer,0.055503135264257986,16,0,0,0,0
TX000135,AC00349,381.33,2023-08-21 16:46:05,Debit,Albuquerque,D000635,M034,ATM,1,75,11835.35,56,Doctor,0.032219579480116764,16,0,0,0,0
TX001780,AC00349,268.7,2023-10-03 16:16:01,Debit,Milwaukee,D000243,M013,ATM,1,63,2104.74,53,Retired,0.1276642245598031,16,0,0,0,0
TX001835,AC00349,1.14,2023-10-23 16:15:08,Debit,Indianapolis,D000159,M071,Branch,1,137,13913.92,43,Doctor,8.193233826268944e-05,16,0,0,0,0
TX002211,AC00349,23.14,2023-11-15 17:23:40,Credit,Mesa,D000555,M064,Online,1,93,10536.54,47,Doctor,0.002196166863125846,17,0,0,0,0
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,M092,Online,1,95,969.06,33,Engineer,1.5443522588900584,16,0,0,0,0
TX000480,AC00350,319.27,2023-07-20 16:58:05,Credit,Omaha,D000457,M068,Online,1,59,5504.01,54,Retired,0.058006798679508205,16,0,0,0,0
TX001351,AC00351,203.12,2023-01-18 16:59:48,Debit,San Jose,D000004,M078,ATM,1,181,1562.39,56,Retired,0.1300059524190503,16,0,0,0,0
TX000442,AC00351,92.29,2023-02-15 16:17:59,Debit,Albuquerque,D000264,M015,Branch,1,115,2026.32,54,Engineer,0.045545619645465676,16,0,0,0,0
TX001149,AC00352,349.34,2023-01-09 16:53:25,Credit,Indianapolis,D000402,M047,ATM,1,245,614.14,28,Student,0.5688279545380532,16,0,0,0,0
TX000921,AC00352,74.04,2023-02-23 18:23:29,Debit,Memphis,D000103,M094,Online,1,66,1690.23,18,Student,0.04380468930263929,18,0,0,0,0
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,D000232,M086,ATM,1,277,782.35,19,Student,0.41666773183357836,16,0,0,0,0
TX001468,AC00352,29.94,2023-10-13 16:22:08,Debit,San Francisco,D000266,M063,ATM,1,243,10915.54,58,Doctor,0.0027428785016591025,16,0,0,0,0
TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,M044,ATM,1,53,8356.08,54,Engineer,0.01811495342313621,16,0,0,0,0
TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Los Angeles,D000133,M016,Branch,1,38,3077.2,57,Engineer,0.011058754712075914,17,0,0,0,0
TX001154,AC00353,63.74,2023-09-12 17:50:26,Debit,Chicago,D000658,M092,Online,1,31,4336.4,63,Retired,0.01469882852135412,17,0,0,0,0
